species,lifeform,longitude,latitude
Prosopis juliflora (Sw.) Dc.,Tree,-38.38444444,-6.4375
Prosopis juliflora (Sw.) Dc.,Tree,-38.44833333,-6.264722222
Prosopis juliflora (Sw.) Dc.,Tree,-38.04277778,-6.421388889
Prosopis juliflora (Sw.) Dc.,Tree,-38.20638889,-6.130833333
Prosopis juliflora (Sw.) Dc.,Tree,-38.02305556,-5.806111111
Prosopis juliflora (Sw.) Dc.,Tree,-38.29416667,-6.426944444
Prosopis juliflora (Sw.) Dc.,Tree,-38.31611111,-6.385555556
Prosopis juliflora (Sw.) Dc.,Tree,-38.34416667,-6.546666667
Prosopis juliflora (Sw.) Dc.,Tree,-38.20527778,-6.199444444
Prosopis juliflora (Sw.) Dc.,Tree,-38.04444444,-6.407222222
Prosopis juliflora (Sw.) Dc.,Tree,-37.95027778,-5.958055556
Prosopis juliflora (Sw.) Dc.,Tree,-38.17861111,-5.83
Prosopis juliflora (Sw.) Dc.,Tree,-38.19305556,-6.006388889
Prosopis juliflora (Sw.) Dc.,Tree,-38.00111111,-5.806666667
Prosopis juliflora (Sw.) Dc.,Tree,-38.13555556,-6.0175
Prosopis juliflora (Sw.) Dc.,Tree,-38.25055556,-6.406944444
Prosopis juliflora (Sw.) Dc.,Tree,-38.07416667,-6.068611111
Prosopis juliflora (Sw.) Dc.,Tree,-37.88138889,-6.224166667
Prosopis juliflora (Sw.) Dc.,Tree,-37.90722222,-6.36
Prosopis juliflora (Sw.) Dc.,Tree,-37.90972222,-6.212222222
Prosopis juliflora (Sw.) Dc.,Tree,-37.95638889,-6.119166667
Prosopis juliflora (Sw.) Dc.,Tree,-37.81833333,-6.0425
Prosopis juliflora (Sw.) Dc.,Tree,-37.70111111,-6.115277778
Prosopis juliflora (Sw.) Dc.,Tree,-37.85972222,-6.183055556
Prosopis juliflora (Sw.) Dc.,Tree,-37.9325,-6.048888889
Prosopis juliflora (Sw.) Dc.,Tree,-36.46194444,-5.918055556
Prosopis juliflora (Sw.) Dc.,Tree,-36.73666667,-6.349722222
Prosopis juliflora (Sw.) Dc.,Tree,-42.31444444,-8.488611111
Prosopis juliflora (Sw.) Dc.,Tree,-37.26638889,-9.979722222
Prosopis juliflora (Sw.) Dc.,Tree,-36.28194444,-6.870277778
Prosopis juliflora (Sw.) Dc.,Tree,-36.15222222,-6.539722222
Prosopis juliflora (Sw.) Dc.,Tree,-35.2725,-5.758888889
Prosopis juliflora (Sw.) Dc.,Tree,-36.95777778,-7.877222222
Prosopis juliflora (Sw.) Dc.,Tree,-37.12583333,-7.929166667
Prosopis juliflora (Sw.) Dc.,Tree,-36.25361111,-7.329166667
Prosopis juliflora (Sw.) Dc.,Tree,-38.85944444,-8.299722222
Prosopis juliflora (Sw.) Dc.,Tree,-36.9725,-8.559166667
Prosopis juliflora (Sw.) Dc.,Tree,-36.99777778,-9.156388889
Prosopis juliflora (Sw.) Dc.,Tree,-36.77722222,-9.06
Prosopis juliflora (Sw.) Dc.,Tree,-38.18,-8.151111111
Prosopis juliflora (Sw.) Dc.,Tree,-35.62361111,-7.928611111
Prosopis juliflora (Sw.) Dc.,Tree,-38.08972222,-7.896666667
Prosopis juliflora (Sw.) Dc.,Tree,-37.23833333,-8.378611111
Prosopis juliflora (Sw.) Dc.,Tree,-37.85166667,-7.956111111
Prosopis juliflora (Sw.) Dc.,Tree,-35.71166667,-7.749444444
Prosopis juliflora (Sw.) Dc.,Tree,-35.59277778,-7.9475
Prosopis juliflora (Sw.) Dc.,Tree,-35.67666667,-7.942777778
Prosopis juliflora (Sw.) Dc.,Tree,-35.52444444,-8.095555556
Prosopis juliflora (Sw.) Dc.,Tree,-35.75083333,-8.208055556
Prosopis juliflora (Sw.) Dc.,Tree,-35.94805556,-7.987222222
Prosopis juliflora (Sw.) Dc.,Tree,-35.90944444,-7.974166667
Prosopis juliflora (Sw.) Dc.,Tree,-35.80222222,-7.764444444
Prosopis juliflora (Sw.) Dc.,Tree,-38.18138889,-7.864722222
Prosopis juliflora (Sw.) Dc.,Tree,-40.02444444,-8.138611111
Prosopis juliflora (Sw.) Dc.,Tree,-40.48666667,-5.256666667
Prosopis juliflora (Sw.) Dc.,Tree,-40.1775,-5.200555556
Prosopis juliflora (Sw.) Dc.,Tree,-39.97388889,-9.695555556
Prosopis juliflora (Sw.) Dc.,Tree,-40.74555556,-5.632222222
Prosopis juliflora (Sw.) Dc.,Tree,-38.85444444,-5.011944444
Prosopis juliflora (Sw.) Dc.,Tree,-40.02666667,-5.973333333
Prosopis juliflora (Sw.) Dc.,Tree,-40.35138889,-9.035555556
Prosopis juliflora (Sw.) Dc.,Tree,-39.53138889,-8.806388889
Prosopis juliflora (Sw.) Dc.,Tree,-37.33333333,-6.583333333
Prosopis juliflora (Sw.) Dc.,Tree,-37.11833333,-6.351944444
Prosopis juliflora (Sw.) Dc.,Tree,-42.86,-6.464166667
Prosopis juliflora (Sw.) Dc.,Tree,-43.23833333,-9.3325
Prosopis juliflora (Sw.) Dc.,Tree,-42.94666667,-7.710555556
Prosopis juliflora (Sw.) Dc.,Tree,-43.04027778,-8.182222222
Prosopis juliflora (Sw.) Dc.,Tree,-42.77277778,-9.153611111
Prosopis juliflora (Sw.) Dc.,Tree,-36.94,-7.295277778
Prosopis juliflora (Sw.) Dc.,Tree,-40.82083333,-11.57638889
Prosopis juliflora (Sw.) Dc.,Tree,-42.58555556,-10.63166667
Prosopis juliflora (Sw.) Dc.,Tree,-42.69611111,-14.83472222
Prosopis juliflora (Sw.) Dc.,Tree,-41.38611111,-10.54444444
Prosopis juliflora (Sw.) Dc.,Tree,-36.353516,-7.413033
Prosopis juliflora (Sw.) Dc.,Tree,-36.288333,-5.090278
Prosopis juliflora (Sw.) Dc.,Tree,-36.7396,-9.6701
Prosopis juliflora (Sw.) Dc.,Tree,-43.74,-13.679722
Prosopis juliflora (Sw.) Dc.,Tree,-39.533333,-4.963333
Prosopis juliflora (Sw.) Dc.,Tree,-38.948611,-4.949167
Prosopis juliflora (Sw.) Dc.,Tree,-37.183333,-4.923333
Prosopis juliflora (Sw.) Dc.,Tree,-36.842778,-7.277222
Prosopis juliflora (Sw.) Dc.,Tree,-36.514722,-6.263056
Prosopis juliflora (Sw.) Dc.,Tree,-40.14,-5.4
Prosopis juliflora (Sw.) Dc.,Tree,-40.14,-5.76
Prosopis juliflora (Sw.) Dc.,Tree,-35.64,-6.299722
Prosopis juliflora (Sw.) Dc.,Tree,-40.5,-9.4
Prosopis juliflora (Sw.) Dc.,Tree,-35.938056,-5.564167
Prosopis juliflora (Sw.) Dc.,Tree,-42.73,-10.83
Prosopis juliflora (Sw.) Dc.,Tree,-40.87,-11.53
Prosopis juliflora (Sw.) Dc.,Tree,-41.87,-11.3
Prosopis juliflora (Sw.) Dc.,Tree,-41.912778,-9.506667
Prosopis juliflora (Sw.) Dc.,Tree,-40.8,-9.383333
Syzygium cumini (L.) Skeels.,Tree,-38.485697,-3.748662
Syzygium cumini (L.) Skeels.,Tree,-40.456993,-2.8718
Syzygium cumini (L.) Skeels.,Tree,-38.471118,-3.831221
Syzygium cumini (L.) Skeels.,Tree,-40.754692,-10.074533
Syzygium cumini (L.) Skeels.,Tree,-40.9225,-4.747778
Syzygium cumini (L.) Skeels.,Tree,-38.553464,-3.789769
Syzygium cumini (L.) Skeels.,Tree,-38.8207,-4.253839
Syzygium cumini (L.) Skeels.,Tree,-38.354367,-4.229928
Syzygium cumini (L.) Skeels.,Tree,-38.846196,-4.178722
Syzygium cumini (L.) Skeels.,Tree,-38.929431,-4.320444
Syzygium cumini (L.) Skeels.,Tree,-39.273056,-7.5575
Syzygium cumini (L.) Skeels.,Tree,-39.414972,-7.238778
Syzygium cumini (L.) Skeels.,Tree,-39.484389,-7.513806
Syzygium cumini (L.) Skeels.,Tree,-38.016667,-10.926972
Syzygium cumini (L.) Skeels.,Tree,-38.966667,-12.25
Syzygium cumini (L.) Skeels.,Tree,-37.264444,-10.014444
Syzygium cumini (L.) Skeels.,Tree,-35.617508,-6.682516
Syzygium cumini (L.) Skeels.,Tree,-39.485639,-7.516722
Syzygium cumini (L.) Skeels.,Tree,-37.288861,-10.304333
Syzygium cumini (L.) Skeels.,Tree,-38.735333,-4.215667
Syzygium cumini (L.) Skeels.,Tree,-39.213397,-8.120322
Syzygium cumini (L.) Skeels.,Tree,-40.319986,-2.880008
Syzygium cumini (L.) Skeels.,Tree,-40.82,-2.88
Syzygium cumini (L.) Skeels.,Tree,-40.200639,-13.214722
Syzygium cumini (L.) Skeels.,Tree,-40.639672,-9.346311
Syzygium cumini (L.) Skeels.,Tree,-37.103056,-10.256944
Syzygium cumini (L.) Skeels.,Tree,-36.663956,-9.755586
Syzygium cumini (L.) Skeels.,Tree,-37.785278,-11.059167
Syzygium cumini (L.) Skeels.,Tree,-37.133333,-9.121667
Syzygium cumini (L.) Skeels.,Tree,-38.486111,-3.798611
Syzygium cumini (L.) Skeels.,Tree,-40.483333,-12.033333
Syzygium cumini (L.) Skeels.,Tree,-37.257722,-8.591694
Syzygium cumini (L.) Skeels.,Tree,-38.228056,-6.759444
Syzygium cumini (L.) Skeels.,Tree,-38.523056,-3.763056
Syzygium cumini (L.) Skeels.,Tree,-39.535278,-4.785278
Syzygium cumini (L.) Skeels.,Tree,-37.136944,-4.956111
Syzygium cumini (L.) Skeels.,Tree,-40,-5
Syzygium cumini (L.) Skeels.,Tree,-39.414972,-7.238778
Syzygium cumini (L.) Skeels.,Tree,-39.30419922,-7.31111002
Syzygium cumini (L.) Skeels.,Tree,-39.485639,-7.516722
Syzygium cumini (L.) Skeels.,Tree,-39.40940094,-7.23416996
Syzygium cumini (L.) Skeels.,Tree,-39.55110168,-7.630829811
Syzygium cumini (L.) Skeels.,Tree,-39.535278,-4.785278
Syzygium cumini (L.) Skeels.,Tree,-41.46689987,-7.07694006
Syzygium cumini (L.) Skeels.,Tree,-37.785278,-11.059167
Syzygium cumini (L.) Skeels.,Tree,-36.663956,-9.755586
Syzygium cumini (L.) Skeels.,Tree,-37.264444,-10.014444
Syzygium cumini (L.) Skeels.,Tree,-37.288861,-10.304333
Syzygium cumini (L.) Skeels.,Tree,-38.016667,-10.926972
Syzygium cumini (L.) Skeels.,Tree,-38.735333,-4.215667
Syzygium cumini (L.) Skeels.,Tree,-40.9225,-4.747778
Syzygium cumini (L.) Skeels.,Tree,-38.553464,-3.789769
Syzygium cumini (L.) Skeels.,Tree,-38.96829987,-3.607219934
Syzygium cumini (L.) Skeels.,Tree,-38.54309845,-3.717220068
Syzygium cumini (L.) Skeels.,Tree,-38.93310165,-4.263329983
Syzygium cumini (L.) Skeels.,Tree,-38.13059998,-4.179719925
Syzygium cumini (L.) Skeels.,Tree,-38.65309906,-3.736109972
Syzygium cumini (L.) Skeels.,Tree,-37.287806,-7.036389
Syzygium cumini (L.) Skeels.,Tree,-35.85359955,-7.170829773
Syzygium cumini (L.) Skeels.,Tree,-37.12310028,-9.111390114
Syzygium cumini (L.) Skeels.,Tree,-38.9233017,-4.224999905
Syzygium cumini (L.) Skeels.,Tree,-38.39110184,-3.901390076
Syzygium cumini (L.) Skeels.,Tree,-35.69169998,-6.963329792
Syzygium cumini (L.) Skeels.,Tree,-35.24720001,-6.82972002
Syzygium cumini (L.) Skeels.,Tree,-40.639672,-9.346311
Syzygium cumini (L.) Skeels.,Tree,-38.22809982,-6.759170055
Syzygium cumini (L.) Skeels.,Tree,-35.26279831,-5.915559769
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.966667,-12.183333
Tecoma stans (L.) Juss. ex Kunth.,Tree,-36.252375,-6.643008
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.082233,-13.860131
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.836275,-9.463472
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.690283,-9.798472
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.690278,-9.798333
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.684167,-9.805278
Tecoma stans (L.) Juss. ex Kunth.,Tree,-35.922222,-8.238333
Tecoma stans (L.) Juss. ex Kunth.,Tree,-39.442222,-11.479167
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.228056,-6.759444
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.344444,-5.191944
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.15579987,-8.623060226
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.3069,-12.5275
Tecoma stans (L.) Juss. ex Kunth.,Tree,-39.40940094,-7.23416996
Tecoma stans (L.) Juss. ex Kunth.,Tree,-35.922222,-8.238333
Tecoma stans (L.) Juss. ex Kunth.,Tree,-41.741389,-2.902778
Tecoma stans (L.) Juss. ex Kunth.,Tree,-41.77669907,-2.904720068
Tecoma stans (L.) Juss. ex Kunth.,Tree,-41.756611,-2.911667
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.684167,-9.805278
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.2725,-7.022528
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.54309845,-3.717220068
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.93310165,-4.263329983
Tecoma stans (L.) Juss. ex Kunth.,Tree,-43.48830032,-16.47579956
Tecoma stans (L.) Juss. ex Kunth.,Tree,-37.27999878,-7.024439812
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.200844,-7.059306
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.08169937,-7.882500172
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.88470078,-4.328609943
Tecoma stans (L.) Juss. ex Kunth.,Tree,-36.7757988,-8.466389656
Tecoma stans (L.) Juss. ex Kunth.,Tree,-35.53329849,-6.691669941
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.836275,-9.463472
Tecoma stans (L.) Juss. ex Kunth.,Tree,-35.69169998,-6.963329792
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.12360001,-6.573609829
Tecoma stans (L.) Juss. ex Kunth.,Tree,-40.08359909,-13.85750008
Tecoma stans (L.) Juss. ex Kunth.,Tree,-39.33280182,-10.43780041
Tecoma stans (L.) Juss. ex Kunth.,Tree,-38.966667,-12.183333
Tradescantia zebrina Heynh.,Forb,-40.073174,-13.863997
Tradescantia zebrina Heynh.,Forb,-38.716667,-3.9
Tradescantia zebrina Heynh.,Forb,-38.926455,-12.247869
Tradescantia zebrina Heynh.,Forb,-39.453434,-10.605535
Tradescantia zebrina Heynh.,Forb,-39.407277,-5.620148
Tradescantia zebrina Heynh.,Forb,-40.046944,-13.874722
Tradescantia zebrina Heynh.,Forb,-35.238716,-5.734122
Tradescantia zebrina Heynh.,Forb,-35.881692,-7.223763
Tradescantia zebrina Heynh.,Forb,-39.006312,-4.953369
Tradescantia zebrina Heynh.,Forb,-41.666058,-11.350398
Tradescantia zebrina Heynh.,Forb,-36.683357,-9.172681
Tradescantia zebrina Heynh.,Forb,-36.879743,-6.247347
Tradescantia zebrina Heynh.,Forb,-36.699167,-8.188611
Tradescantia zebrina Heynh.,Forb,-42.693333,-9.033333
Tradescantia zebrina Heynh.,Forb,-38.502481,-3.735687
Tradescantia zebrina Heynh.,Forb,-36.341482,-6.510728
Tradescantia zebrina Heynh.,Forb,-39.313895,-4.349918
Tradescantia zebrina Heynh.,Forb,-36.340736,-6.503779
Tradescantia zebrina Heynh.,Forb,-35.862534,-7.186934
Tradescantia zebrina Heynh.,Forb,-38.20879,-5.250855
Tradescantia zebrina Heynh.,Forb,-39.582849,-3.495926
Tradescantia zebrina Heynh.,Forb,-35.915713,-7.246534
Tradescantia zebrina Heynh.,Forb,-40.080976,-7.885389
Tradescantia zebrina Heynh.,Forb,-35.245213,-5.75695
Tradescantia zebrina Heynh.,Forb,-38.520203,-3.729983
Tradescantia zebrina Heynh.,Forb,-38.509766,-3.75019
Tradescantia zebrina Heynh.,Forb,-35.99008,-8.277906
Tradescantia zebrina Heynh.,Forb,-42.724444,-10.822222
Tradescantia zebrina Heynh.,Forb,-38.974925,-4.292299
Tradescantia zebrina Heynh.,Forb,-38.464115,-3.87183
Tradescantia zebrina Heynh.,Forb,-38.634827,-3.754599
Tradescantia zebrina Heynh.,Forb,-36.664459,-9.762463
Tradescantia zebrina Heynh.,Forb,-39.329312,-7.216903
Tradescantia zebrina Heynh.,Forb,-38.523687,-3.909155
Tradescantia zebrina Heynh.,Forb,-36.704713,-8.365481
Tradescantia zebrina Heynh.,Forb,-38.952978,-12.273284
Tradescantia zebrina Heynh.,Forb,-38.5225,-3.755278
Tradescantia zebrina Heynh.,Forb,-38.396044,-3.938521
Tradescantia zebrina Heynh.,Forb,-38.551958,-3.765792
Tradescantia zebrina Heynh.,Forb,-35.950158,-8.269217
Tradescantia zebrina Heynh.,Forb,-36.716488,-6.993697
Tradescantia zebrina Heynh.,Forb,-42.481864,-14.077833
Tradescantia zebrina Heynh.,Forb,-38.562572,-3.833482
Tradescantia zebrina Heynh.,Forb,-36.499158,-8.89393
Tradescantia zebrina Heynh.,Forb,-38.558159,-3.760614
Tradescantia zebrina Heynh.,Forb,-41.31882,-12.895037
Tradescantia zebrina Heynh.,Forb,-38.718086,-3.988479
Tradescantia zebrina Heynh.,Forb,-36.581443,-9.63405
Tradescantia zebrina Heynh.,Forb,-38.562728,-3.83337
Tradescantia zebrina Heynh.,Forb,-38.613117,-3.842917
Tradescantia zebrina Heynh.,Forb,-36.143034,-8.32988
Tradescantia zebrina Heynh.,Forb,-35.895561,-7.197707
Tradescantia zebrina Heynh.,Forb,-41.391836,-12.559062
Tradescantia zebrina Heynh.,Forb,-39.349167,-7.239444
Tradescantia zebrina Heynh.,Forb,-39.572391,-3.488778
Tradescantia zebrina Heynh.,Forb,-41.390977,-12.566182
Tradescantia zebrina Heynh.,Forb,-38.527163,-3.752242
Tradescantia zebrina Heynh.,Forb,-36.21474,-7.95623
Tradescantia zebrina Heynh.,Forb,-38.442717,-3.792338
Tradescantia zebrina Heynh.,Forb,-38.943007,-12.243674
Tradescantia zebrina Heynh.,Forb,-41.750622,-2.953494
Tradescantia zebrina Heynh.,Forb,-38.45711,-3.774016
Tradescantia zebrina Heynh.,Forb,-38.442678,-3.792277
Tradescantia zebrina Heynh.,Forb,-35.880833,-7.204722
Tradescantia zebrina Heynh.,Forb,-38.895969,-12.244858
Tradescantia zebrina Heynh.,Forb,-38.565995,-3.730274
Tradescantia zebrina Heynh.,Forb,-38.512812,-3.820325
Tradescantia zebrina Heynh.,Forb,-39.302293,-7.219774
Tradescantia zebrina Heynh.,Forb,-39.302292,-7.219765
Tradescantia zebrina Heynh.,Forb,-38.492889,-4.087131
Tradescantia zebrina Heynh.,Forb,-43.406125,-13.243098
Tradescantia zebrina Heynh.,Forb,-37.354974,-5.201397
Tradescantia zebrina Heynh.,Forb,-38.53088,-3.956052
Tradescantia zebrina Heynh.,Forb,-39.282075,-7.041082
Tradescantia zebrina Heynh.,Forb,-40.962089,-3.675115
Tradescantia zebrina Heynh.,Forb,-37.996165,-7.7312
Tradescantia zebrina Heynh.,Forb,-41.07351,-10.969758
Tradescantia zebrina Heynh.,Forb,-38.515395,-3.763408
Tradescantia zebrina Heynh.,Forb,-39.281965,-7.040982
Tradescantia zebrina Heynh.,Forb,-38.498596,-3.737574
Tradescantia zebrina Heynh.,Forb,-38.512778,-3.744167
Tradescantia zebrina Heynh.,Forb,-38.5125,-3.744444
Tradescantia zebrina Heynh.,Forb,-35.256628,-5.755778
Tradescantia zebrina Heynh.,Forb,-38.538881,-3.76281
Tradescantia zebrina Heynh.,Forb,-36.76524,-5.305562
Tradescantia zebrina Heynh.,Forb,-36.655011,-9.744736
Tradescantia zebrina Heynh.,Forb,-42.253889,-8.368333
Tradescantia zebrina Heynh.,Forb,-38.610479,-3.7839
Tradescantia zebrina Heynh.,Forb,-41.520556,-8.785833
Tradescantia zebrina Heynh.,Forb,-38.580161,-3.772959
Tradescantia zebrina Heynh.,Forb,-38.579722,-3.858333
Tradescantia zebrina Heynh.,Forb,-44.283713,-14.212214
Tradescantia zebrina Heynh.,Forb,-35.309803,-5.745922
Tradescantia zebrina Heynh.,Forb,-39.301197,-7.310826
Tradescantia zebrina Heynh.,Forb,-38.544715,-10.829219
Tradescantia zebrina Heynh.,Forb,-38.495556,-7.558889
Tradescantia zebrina Heynh.,Forb,-35.980985,-7.181755
Tradescantia zebrina Heynh.,Forb,-35.981006,-7.181707
Tradescantia zebrina Heynh.,Forb,-39.420501,-7.242049
Tradescantia zebrina Heynh.,Forb,-40.894895,-4.064293
Tradescantia zebrina Heynh.,Forb,-35.714216,-6.973651
Tradescantia zebrina Heynh.,Forb,-37.158659,-8.405505
Tradescantia zebrina Heynh.,Forb,-38.666775,-3.70916
Tradescantia zebrina Heynh.,Forb,-37.416267,-10.680889
Tradescantia zebrina Heynh.,Forb,-38.570278,-3.774444
Tradescantia zebrina Heynh.,Forb,-37.327349,-5.233302
Tradescantia zebrina Heynh.,Forb,-39.420437,-7.242054
Tradescantia zebrina Heynh.,Forb,-38.103809,-5.16075
Tradescantia zebrina Heynh.,Forb,-35.649563,-6.751471
Tradescantia zebrina Heynh.,Forb,-44.3691,-15.446899
Tradescantia zebrina Heynh.,Forb,-42.696571,-8.989165
Tradescantia zebrina Heynh.,Forb,-38.498211,-3.844001
Tradescantia zebrina Heynh.,Forb,-35.85014,-7.011725
Tradescantia zebrina Heynh.,Forb,-35.802357,-7.023473
Tradescantia zebrina Heynh.,Forb,-35.302227,-5.93868
Tradescantia zebrina Heynh.,Forb,-39.92,-2.920556
Tradescantia zebrina Heynh.,Forb,-35.883165,-7.243293
Tradescantia zebrina Heynh.,Forb,-37.079124,-8.414812
Tradescantia zebrina Heynh.,Forb,-38.498348,-3.739307
Tradescantia zebrina Heynh.,Forb,-42.68669,-14.492219
Tradescantia zebrina Heynh.,Forb,-38.595881,-3.716576
Tradescantia zebrina Heynh.,Forb,-42.686704,-14.492208
Tradescantia zebrina Heynh.,Forb,-39.393085,-10.624886
Tradescantia zebrina Heynh.,Forb,-38.91111,-4.303611
Tradescantia zebrina Heynh.,Forb,-35.711789,-6.969374
Tradescantia zebrina Heynh.,Forb,-39.404457,-7.230869
Tradescantia zebrina Heynh.,Forb,-36.633869,-9.410984
Tradescantia zebrina Heynh.,Forb,-38.539196,-3.722981
Tradescantia zebrina Heynh.,Forb,-39.33983,-7.206192
Tradescantia zebrina Heynh.,Forb,-38.576685,-3.831398
Tradescantia zebrina Heynh.,Forb,-35.748611,-6.973611
Tradescantia zebrina Heynh.,Forb,-36.401667,-8.187222
Tradescantia zebrina Heynh.,Forb,-36.402042,-8.187333
Tradescantia zebrina Heynh.,Forb,-36.2463,-8.11
Tradescantia zebrina Heynh.,Forb,-38.68560028,-3.89083004
Tradescantia zebrina Heynh.,Forb,-35.748611,-6.973611
Tradescantia zebrina Heynh.,Forb,-38.62030029,-3.98416996
Tradescantia zebrina Heynh.,Forb,-36.2463,-8.11
Tradescantia zebrina Heynh.,Forb,-41.38999939,-12.56309986
Tradescantia zebrina Heynh.,Forb,-35.72859955,-8.470279694
Megathyrsus maximus Jacq.,Grassy,-37.818668,-7.537977
Megathyrsus maximus Jacq.,Grassy,-35.372778,-5.883056
Megathyrsus maximus Jacq.,Grassy,-37.672625,-10.992828
Megathyrsus maximus Jacq.,Grassy,-40.762091,-4.15502
Megathyrsus maximus Jacq.,Grassy,-38.469536,-3.880072
Megathyrsus maximus Jacq.,Grassy,-41.009167,-12.455278
Megathyrsus maximus Jacq.,Grassy,-35.279995,-7.019986
Megathyrsus maximus Jacq.,Grassy,-41.101111,-13.926111
Megathyrsus maximus Jacq.,Grassy,-35.280025,-6.840011
Megathyrsus maximus Jacq.,Grassy,-37.366667,-10.583333
Megathyrsus maximus Jacq.,Grassy,-36.929444,-10.134167
Megathyrsus maximus Jacq.,Grassy,-37.488889,-10.442778
Megathyrsus maximus Jacq.,Grassy,-38.632514,-4.049997
Megathyrsus maximus Jacq.,Grassy,-38.722503,-4.229989
Megathyrsus maximus Jacq.,Grassy,-38.6325,-4.05
Megathyrsus maximus Jacq.,Grassy,-38.7225,-4.23
Megathyrsus maximus Jacq.,Grassy,-37.700833,-10.360833
Megathyrsus maximus Jacq.,Grassy,-38.183333,-10.708333
Megathyrsus maximus Jacq.,Grassy,-41.105278,-12.944444
Megathyrsus maximus Jacq.,Grassy,-40.557277,-9.452472
Megathyrsus maximus Jacq.,Grassy,-37.244583,-8.530111
Megathyrsus maximus Jacq.,Grassy,-39.068394,-7.444511
Megathyrsus maximus Jacq.,Grassy,-39.477778,-7.231111
Megathyrsus maximus Jacq.,Grassy,-36.186861,-8.239361
Megathyrsus maximus Jacq.,Grassy,-38.786111,-7.583027
Megathyrsus maximus Jacq.,Grassy,-37.684167,-9.805278
Megathyrsus maximus Jacq.,Grassy,-37.65,-10.918056
Megathyrsus maximus Jacq.,Grassy,-40.497222,-11.162778
Megathyrsus maximus Jacq.,Grassy,-40.526166,-9.447775
Megathyrsus maximus Jacq.,Grassy,-38.486111,-3.798611
Megathyrsus maximus Jacq.,Grassy,-41.270556,-11.645833
Megathyrsus maximus Jacq.,Grassy,-37.25,-6.566667
Megathyrsus maximus Jacq.,Grassy,-41.331111,-11.497778
Megathyrsus maximus Jacq.,Grassy,-38.364528,-6.911083
Megathyrsus maximus Jacq.,Grassy,-37.323611,-5.203611
Megathyrsus maximus Jacq.,Grassy,-37.325556,-5.201389
Megathyrsus maximus Jacq.,Grassy,-37.255833,-6.581667
Megathyrsus maximus Jacq.,Grassy,-37.397222,-6.665556
Megathyrsus maximus Jacq.,Grassy,-37.396111,-5.051944
Megathyrsus maximus Jacq.,Grassy,-41.868889,-13.493611
Megathyrsus maximus Jacq.,Grassy,-41.15,-11.55
Megathyrsus maximus Jacq.,Grassy,-40.190833,-13.939444
Megathyrsus maximus Jacq.,Grassy,-40.19083,-13.93944
Megathyrsus maximus Jacq.,Grassy,-40.560556,-12.0725
Megathyrsus maximus Jacq.,Grassy,-40.419722,-13.258889
Megathyrsus maximus Jacq.,Grassy,-43.216667,-12.183333
Megathyrsus maximus Jacq.,Grassy,-39.42324,-7.300456
Megathyrsus maximus Jacq.,Grassy,-41.420556,-12.461111
Megathyrsus maximus Jacq.,Grassy,-38.966667,-12.25
Megathyrsus maximus Jacq.,Grassy,-44.254722,-15.130833
Megathyrsus maximus Jacq.,Grassy,-37.344167,-5.1875
Megathyrsus maximus Jacq.,Grassy,-37.344444,-5.1875
Megathyrsus maximus Jacq.,Grassy,-40.6,-11.416667
Megathyrsus maximus Jacq.,Grassy,-39.816667,-11.366667
Megathyrsus maximus Jacq.,Grassy,-36.606944,-6.361111
Megathyrsus maximus Jacq.,Grassy,-37.344444,-5.191944
Megathyrsus maximus Jacq.,Grassy,-40.55,-11.716667
Megathyrsus maximus Jacq.,Grassy,-40.19083,-13.93944
Megathyrsus maximus Jacq.,Grassy,-36.606944,-6.361111
Megathyrsus maximus Jacq.,Grassy,-37.396111,-5.051944
Megathyrsus maximus Jacq.,Grassy,-37.397222,-6.665556
Megathyrsus maximus Jacq.,Grassy,-37.344167,-5.1875
Megathyrsus maximus Jacq.,Grassy,-37.325556,-5.201389
Megathyrsus maximus Jacq.,Grassy,-40.560556,-12.0725
Megathyrsus maximus Jacq.,Grassy,-40.190833,-13.939444
Megathyrsus maximus Jacq.,Grassy,-40.18939972,-10.46140003
Megathyrsus maximus Jacq.,Grassy,-44.09189987,-15.10219955
Megathyrsus maximus Jacq.,Grassy,-42.139167,-7.017222
Megathyrsus maximus Jacq.,Grassy,-37.34420013,-5.1875
Megathyrsus maximus Jacq.,Grassy,-41.82139969,-2.858330011
Megathyrsus maximus Jacq.,Grassy,-37.39720154,-6.665559769
